AIC,Params,Seasonal_Params,Model,Ljung-Box p-value,Jarque-Bera p-value
1349.1773807762042,"(1, 2, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf973667c0>,0.9395326331837918,0.12181269551001693
1349.8777807746983,"(3, 2, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf31f085e0>,0.9637690956397311,0.00779163938826522
1350.3600313846,"(5, 2, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4692f790>,0.44480937253910524,0.006193326179078183
1351.1430111691334,"(3, 2, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf315c4040>,0.9077552127676015,0.009668013713206776
1351.3253831613679,"(0, 2, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf825e5850>,0.312368693720564,0.020758734567348266
1351.3285294036696,"(1, 2, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf74e655e0>,0.9024044720132384,0.10101868534891709
1351.9564851848193,"(5, 2, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf46ed83d0>,0.6154068009360298,0.0004987054526426027
1352.1947483521499,"(0, 2, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf729e3a00>,0.5598753737202491,0.0006097667016027293
1352.3599407692732,"(5, 2, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf351d15e0>,0.4463230190544146,0.006138020326976515
1352.5712041797624,"(0, 2, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf526ba580>,0.3908729140915861,0.004948397028396183
1353.0826775693604,"(7, 2, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf126f3a30>,0.9266127781240387,0.00013775718909751398
1353.1185874082155,"(5, 2, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf00d48d00>,0.5889409242890229,0.013469983401037243
1353.4208043803696,"(7, 2, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf232a2eb0>,0.9498363814627465,0.017031092581972367
1353.4521666602072,"(3, 2, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf868bcaf0>,0.9068493664521406,0.011620352479646925
1353.4541054960728,"(5, 2, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf117f09d0>,0.5844762661656734,0.00019057385251800758
1353.4638513558361,"(5, 2, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19ba5d30>,0.8940031811015433,0.00632492092491609
1353.8837968563191,"(3, 2, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf3148dfa0>,0.7184278320712696,0.00174843804678549
1354.0389895306275,"(3, 2, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf863f6be0>,0.13160538979027456,0.004342767923171119
1354.1849509611113,"(1, 2, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96e107f0>,0.348552381722242,0.01580899814399316
1354.2075848375284,"(7, 2, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf2335fac0>,0.9184595345256471,0.0004930741770421193
1354.470845675904,"(0, 2, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7230faf0>,0.2726533558778206,0.009697392904278611
1354.4792414737235,"(1, 2, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf749129a0>,0.8809167856763267,0.010001812231329506
1354.80141833875,"(7, 2, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf36c62070>,0.8484136219931139,0.07861896004659043
1354.9774135137602,"(0, 2, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf82f13a00>,0.6523477150851194,0.0003518393229731023
1355.0028802073166,"(0, 2, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf41eec6a0>,0.29643034741353247,0.002486999788774308
1355.2506124207916,"(5, 2, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19923040>,0.45930511091218307,5.571717754570129e-05
1355.465111011361,"(1, 2, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf436bec40>,0.8988083976373811,0.0046917700835988905
1355.69334304342,"(3, 2, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf315b8ee0>,0.96985823826089,0.04399227995016051
1355.7324871712476,"(3, 2, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf56e3a4c0>,0.6165389381778082,0.0023491940508614914
1355.91204963267,"(1, 2, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf74e4a250>,0.9031643056741429,0.4703843045310159
1356.1155091858411,"(0, 2, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf82ef3490>,0.7537206777671742,0.00017916036703154902
1356.239767745044,"(3, 2, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf57474670>,0.7653220707268619,0.0006557082271595162
1356.2551601438774,"(7, 2, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf12870910>,0.7300737026369982,0.00027892404698224947
1356.4101877813123,"(0, 2, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7230fcd0>,0.17881822349597132,0.00931569302598751
1356.5143573145967,"(5, 2, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf21e88370>,0.7634029992786353,0.00012204595301092724
1356.5717672512865,"(3, 2, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf56e15ee0>,0.7887466380217485,0.0014418926702818196
1356.6832391492235,"(7, 2, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf12ab7eb0>,0.953288306250214,0.003867432553381558
1356.7124112217034,"(1, 2, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf43beda60>,0.8386568464387533,0.003968028666530728
1357.414904862768,"(0, 2, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf526a03a0>,0.3792893514564425,0.00043054250790542617
1357.4346398053153,"(5, 2, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf21c9e280>,0.6028208240379717,0.0002737581701569575
1357.5562103832337,"(1, 2, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8486e8e0>,0.1757786733917544,0.010361952804516362
1357.9864354236788,"(7, 2, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf36c62160>,0.8065704410684602,0.0054704541478944576
1357.999796446004,"(1, 2, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf84889af0>,0.32512117290791664,0.02613873757455073
1358.2108210691279,"(5, 2, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19741520>,0.8346020914233301,0.12329760327413966
1358.2951059668435,"(3, 2, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf57448fd0>,0.8473974565630807,0.0009559119744286899
1358.4246184253645,"(5, 2, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf1949c310>,0.5803947862421359,0.21379516763260595
1358.4525372513453,"(0, 2, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf825c6430>,0.09852846398935768,0.004945214952185585
1358.5736206083254,"(5, 2, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf00d2e460>,0.9275056122056295,0.07809476545187513
1359.0756917493468,"(0, 2, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf729e3160>,0.6305750150197551,6.536978260486193e-05
1359.4717415473465,"(1, 2, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf43b1f040>,0.886896504903484,0.0008254732528408089
1359.5603374260977,"(3, 2, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf863d5850>,0.469210430399602,0.0007303563947898942
1359.6123870745118,"(0, 2, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf41f0ac40>,0.39647903062968226,0.0006516859448527947
1359.621725691833,"(1, 2, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf97341d90>,0.3618666615351235,0.0004860775297452765
1359.6437380126918,"(3, 2, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf56c76130>,0.5446946244902704,0.0007141568126285862
1360.024632375762,"(5, 2, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf11918760>,0.698724485272686,0.08120921448083203
1362.15144856796,"(1, 2, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf74df9e50>,0.191333932935132,0.003490996206214987
1362.2595348888203,"(5, 2, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf116f3e80>,0.1377740871314524,6.799320951688877e-05
1363.084584363663,"(5, 2, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19722580>,0.9700134505057062,0.2045676200192497
1364.2524821294767,"(0, 1, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf81885a00>,0.6144594386066697,1.3267892574187383e-10
1364.5228981687862,"(0, 1, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf9341a160>,0.2290027798721797,4.854887410998232e-08
1364.735281523813,"(7, 2, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf23281a60>,0.6960752120007137,0.03566065294466555
1366.0609602195434,"(5, 2, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19475f70>,0.5990044486649716,0.2389538832263829
1366.0622566166794,"(0, 1, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7116ca60>,0.33633889970836717,1.9291518766501305e-07
1366.6863585288515,"(3, 2, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf76654490>,0.7976375093887886,0.08406147934345763
1366.7114538799754,"(1, 1, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf73dc9490>,0.8905487505789599,1.4243396816709893e-09
1366.7960432510354,"(1, 1, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf954eed00>,0.8958304828147817,9.83019560355829e-09
1366.9406755712018,"(0, 1, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf61ebc850>,0.8460498604272932,2.093731456903274e-09
1367.2354903564606,"(3, 2, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf66619b80>,0.7141966009711813,0.27564971021545315
1367.5371707488227,"(3, 1, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf30c25a90>,0.9708632986141705,7.910029427709113e-10
1368.5809868998765,"(3, 1, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55fd1fd0>,0.9870765102642631,2.713655088406602e-09
1368.7390756838074,"(1, 1, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf73f42c40>,0.8131901608254656,5.768537134219189e-10
1368.8687527478999,"(3, 1, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf44bd06d0>,0.8936739624140436,1.3237246736229477e-11
1368.89447179051,"(1, 1, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5381d4c0>,0.8449365923004928,1.0304308936827958e-09
1369.0276466666594,"(3, 1, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8570ce80>,0.9578079162580093,1.7442324172739953e-11
1369.0924885949034,"(5, 1, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf21a19790>,0.8591379509087048,1.4912885289956705e-10
1369.193384490561,"(0, 1, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf621b0ac0>,0.8530212951476188,9.025673536042e-11
1369.2990236426929,"(3, 1, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf86105d30>,0.8804036609569532,3.3705754614281993e-13
1369.4218669732602,"(0, 1, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71c0fbb0>,0.9749739148442702,4.104543167423809e-11
1369.459896244651,"(1, 1, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf9675a6a0>,0.6896511919616694,4.000939987622472e-12
1369.5049275635163,"(3, 1, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf85b368b0>,0.7488836524861271,1.418694342963728e-13
1369.621326607091,"(0, 1, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf940fc0d0>,0.9677330507988471,6.080244743266545e-11
1369.7558291652392,"(0, 1, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf81865940>,0.7670234311497682,1.603228108537195e-08
1370.1933872357667,"(0, 1, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf51b99340>,0.16433190595192923,3.7086633005194536e-06
1370.2284690312292,"(1, 1, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf63e4b7f0>,0.8465875652073482,1.9672094779499188e-07
1370.3087149586881,"(3, 1, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf44eab0d0>,0.8883333086395601,7.315918586504782e-13
1370.3162984456237,"(0, 1, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf51e81df0>,0.8189373174236567,2.6228928713392803e-10
1370.3379654678397,"(1, 1, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf43007f10>,0.9752776401532215,1.0315297259102314e-10
1370.3457533022674,"(3, 2, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4508c940>,0.7964457516777537,0.22110417217326933
1370.4599608438332,"(3, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf76199910>,0.8837203101041721,4.353240391540922e-09
1370.6353854358536,"(3, 1, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf30c055e0>,0.9929487057303229,3.0409777982690937e-07
1370.8893911514526,"(5, 1, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf20fcfc70>,0.8561138001261701,9.499364251841481e-14
1370.8905039238293,"(3, 1, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf306c0fa0>,0.975869735429092,1.3146380602808298e-11
1370.917360716839,"(1, 1, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf83ef9ee0>,0.8332176209680251,3.5927370258822323e-12
1370.95988410578,"(1, 1, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4319a430>,0.9929683046713312,1.8099167371878176e-10
1371.0692167731765,"(3, 1, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8612a7c0>,0.8835526265092639,1.8044898885548024e-11
1371.465098652266,"(1, 1, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf537f7ee0>,0.8051898586273616,2.704583413609939e-09
1371.4678104201612,"(3, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55f02370>,0.9141224605548962,2.8781807613391132e-05
1371.54092910239,"(0, 1, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf51df3bb0>,0.901382480196257,3.605397290654286e-10
1371.696969130577,"(3, 1, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf44bb50a0>,0.9372024285500246,3.147450839736451e-09
1371.7016612700425,"(5, 1, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40f5f280>,0.7599124323382522,3.452079911674014e-15
1372.1580804189887,"(5, 1, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf33933520>,0.9640685795304815,7.861926396658937e-10
1372.2410168127738,"(0, 1, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52157e20>,0.9752167721607211,1.924700291503075e-09
1372.4309311377942,"(5, 1, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf10390fa0>,0.8758840874973811,1.2565078064824125e-13
1372.6515385977489,"(5, 1, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf21794130>,0.9496379574253214,1.1135378179217633e-10
1372.8601048761334,"(5, 1, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf10645ee0>,0.9027029915431528,3.475993604886505e-12
1372.86888047853,"(5, 1, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf33e20b50>,0.9070884246826658,2.088562226153774e-12
1372.89703698934,"(1, 1, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf43174df0>,0.999300638902166,6.755401748922379e-10
1372.9653358289374,"(0, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf61e9d130>,0.7881688420882556,4.7509104915038175e-07
1373.0628041422647,"(5, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf339335b0>,0.8695992806852904,8.305359757491582e-09
1373.3869040678162,"(3, 2, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7659a8e0>,0.9028793863110416,0.14406783026931969
1373.434185732891,"(7, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf2320c4c0>,0.8987030435786232,1.781011501954485e-05
1373.4557824643368,"(7, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf23010160>,0.7902313925462653,9.773386675922651e-10
1373.5693428277043,"(1, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf42d99580>,0.8173462631797834,6.919486175781675e-06
1373.5957420383702,"(7, 1, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf1a4f63a0>,0.7992894086547205,3.6701397207608977e-09
1373.685137373398,"(3, 1, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf85b1a310>,0.9498794684077166,2.656580887449175e-09
1373.9108841563716,"(7, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf120a8910>,0.7439387644006121,0.0004544332763757378
1374.3650381321627,"(5, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf46534b50>,0.871031361430652,8.186293416835727e-09
1374.5694804047907,"(7, 1, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf2322ce20>,0.9978187106927866,2.520470258709844e-07
1374.5965719981602,"(5, 1, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf20fb25b0>,0.8626832266476899,5.87873909750922e-10
1374.7329714553748,"(1, 1, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96316130>,0.9558529388296876,1.7775099749321766e-09
1374.8235477751898,"(5, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40f5f1f0>,0.8167980889288814,9.725659130670947e-08
1374.8438977636958,"(1, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf73f23430>,0.8366851705483438,1.9493503028970805e-07
1374.8803879527545,"(5, 1, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40f39d90>,0.843471848130466,4.303298906038907e-11
1374.9632341807587,"(5, 1, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19029f40>,0.896365855715369,2.442269417439935e-11
1375.0813613105483,"(0, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf6208fbe0>,0.990483422459803,6.981392947807426e-08
1375.1389403843655,"(0, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71152070>,0.05380669890591534,6.162679049143508e-05
1375.2015172768035,"(7, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf47ba3130>,0.9280886697589383,2.409762443491365e-09
1375.4436400784105,"(3, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf75bcdc10>,0.8963989756161848,1.1056738237154672e-06
1376.15719291427,"(0, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71c35190>,0.9260905330751825,1.0595585946215739e-06
1376.1922365787239,"(7, 1, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf47bc4b50>,0.9998125798018227,8.246269798820091e-11
1376.267308248224,"(5, 1, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf18bd9550>,0.9110876897383604,3.511796492238226e-09
1376.4774383241001,"(1, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf42fe9820>,0.9686954411543809,9.33414628219474e-08
1377.3712377838765,"(3, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf306a0850>,0.902159906807244,9.685235143258352e-07
1377.500194453895,"(5, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf876db460>,0.7509076706993794,1.81501347660979e-08
1377.9972117886414,"(7, 1, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf120d32e0>,0.9148273212702094,2.3211641523245437e-10
1379.3558057745768,"(1, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf431d8fa0>,0.8991652491962838,7.609714538107722e-07
1384.858325631796,"(1, 2, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96876490>,0.07231954650910652,0.3543621414377215
1386.1553803941033,"(1, 2, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf436beee0>,0.0770018636890238,0.4396739422672197
